epoch,accuracy,io_u,loss,val_accuracy,val_io_u,val_loss
30,0.9993813037872314,0.892079770565033,0.0014611267251893878,0.9950392842292786,0.2967396676540375,0.04579014703631401
31,0.9993967413902283,0.8945293426513672,0.0014276730362325907,0.995022177696228,0.304402619600296,0.044328492134809494
32,0.9994191527366638,0.8983657360076904,0.0013751958031207323,0.9949387311935425,0.28116893768310547,0.045986853539943695
33,0.999430239200592,0.9001414179801941,0.0013496585888788104,0.9949840307235718,0.29689133167266846,0.04494054988026619
34,0.9994263052940369,0.8995288610458374,0.0013672837521880865,0.9950003027915955,0.29500648379325867,0.0476498082280159
35,0.9994474053382874,0.903071403503418,0.0013068483676761389,0.9949644804000854,0.2899245321750641,0.0469573549926281
36,0.9994751214981079,0.9077651500701904,0.0012479480355978012,0.9949211478233337,0.2745967209339142,0.05193082615733147
37,0.9994884729385376,0.9099511504173279,0.0012139655882492661,0.9949590563774109,0.28739041090011597,0.04715043678879738
38,0.9995152950286865,0.9144812822341919,0.0011550775961950421,0.9949316382408142,0.2795405685901642,0.05114813894033432
39,0.9995123147964478,0.9140161871910095,0.0011700852774083614,0.9949685335159302,0.28751370310783386,0.045712828636169434
40,0.9995205402374268,0.9153938889503479,0.0011482017580419779,0.9950503706932068,0.29223281145095825,0.04598383978009224
41,0.9995360970497131,0.9180290699005127,0.0011101688724011183,0.9949870109558105,0.31115877628326416,0.0448257140815258
42,0.9995764493942261,0.9249078631401062,0.0010117200436070561,0.9950032234191895,0.3155111074447632,0.05035422369837761
43,0.9995765686035156,0.9249343276023865,0.0010114047909155488,0.9948716759681702,0.26232343912124634,0.05607183650135994
44,0.9995676279067993,0.9233884215354919,0.0010329901706427336,0.9949324727058411,0.30008700489997864,0.04684494808316231
45,0.999596893787384,0.9284691214561462,0.0009623687947168946,0.9949826598167419,0.29310259222984314,0.050728362053632736
46,0.9995960593223572,0.9282136559486389,0.0009661085205152631,0.9950321316719055,0.3096255362033844,0.05177714303135872
47,0.9996147751808167,0.9315112829208374,0.0009273168398067355,0.9949185848236084,0.28105655312538147,0.051036588847637177
48,0.9996182918548584,0.9321321845054626,0.0009180200868286192,0.9950993657112122,0.30904319882392883,0.04999192804098129
49,0.9996387958526611,0.9356229901313782,0.0008729682303965092,0.9950006604194641,0.2781014144420624,0.058489903807640076
50,0.9995794296264648,0.9254051446914673,0.0010338911088183522,0.9951183199882507,0.2939342260360718,0.04949590563774109
51,0.9996471405029297,0.9371916055679321,0.0008488817256875336,0.9950107336044312,0.30687329173088074,0.049765415489673615
52,0.9996628761291504,0.9398962259292603,0.0008176839910447598,0.9949876070022583,0.28732383251190186,0.053604912012815475
53,0.9996697306632996,0.9410891532897949,0.0008028364391066134,0.9949852824211121,0.27989375591278076,0.05273676663637161
54,0.9996821880340576,0.9432337284088135,0.0007693125517107546,0.9950205683708191,0.29187077283859253,0.05268992856144905
55,0.9996758103370667,0.9421234726905823,0.0007821113686077297,0.9950213432312012,0.3041321635246277,0.05333196744322777
56,0.999688446521759,0.9442566633224487,0.0007553222239948809,0.9949782490730286,0.2901831567287445,0.05851113796234131
57,0.9996920228004456,0.9449455738067627,0.000751159735955298,0.9950810074806213,0.30943435430526733,0.05299186334013939
58,0.9997003674507141,0.9464027881622314,0.0007281209691427648,0.995058000087738,0.30247506499290466,0.05548800900578499
59,0.9997064471244812,0.9474918842315674,0.0007152222678996623,0.9950441122055054,0.30163630843162537,0.055938396602869034
60,0.9997050166130066,0.9471781849861145,0.0007258325349539518,0.9950016140937805,0.2959202826023102,0.054331742227077484
61,0.9997217655181885,0.9500616192817688,0.0006812316714785993,0.9950559139251709,0.3079904019832611,0.052518006414175034
62,0.9997370839118958,0.9527785181999207,0.0006459836731664836,0.9951081871986389,0.3003149628639221,0.056234557181596756
63,0.9997277855873108,0.9511165022850037,0.0006664615357294679,0.9950279593467712,0.27988314628601074,0.058183055371046066
64,0.9997415542602539,0.9535994529724121,0.0006394349620677531,0.9950215816497803,0.30055949091911316,0.05715029686689377
65,0.9997428059577942,0.9537867307662964,0.0006301291286945343,0.9950556755065918,0.3038492798805237,0.05281395465135574
66,0.9997437596321106,0.9539037942886353,0.0006352884811349213,0.9949612617492676,0.28267452120780945,0.05575689673423767
67,0.9997349977493286,0.9524006247520447,0.0006528308731503785,0.995060920715332,0.2988849878311157,0.05696569383144379
68,0.9997575283050537,0.9563336372375488,0.0006015764083713293,0.9950321316719055,0.2962450385093689,0.05529461428523064
69,0.9997595548629761,0.9567981362342834,0.0005993123631924391,0.9950940608978271,0.3056339621543884,0.056587010622024536
70,0.9997745752334595,0.9593205451965332,0.000561452703550458,0.9949419498443604,0.2889735698699951,0.06285741180181503
71,0.9997642040252686,0.9575100541114807,0.000592367141507566,0.9950193762779236,0.30029070377349854,0.06181192398071289
72,0.9997869729995728,0.9614968299865723,0.0005310775013640523,0.9950302839279175,0.30938515067100525,0.05567559599876404
73,0.9997864961624146,0.9615286588668823,0.0005305579397827387,0.9950206875801086,0.2985270321369171,0.06173674389719963
74,0.9997880458831787,0.9616778492927551,0.0005314724403433502,0.9950202107429504,0.31066980957984924,0.058996379375457764
75,0.9997862577438354,0.9615252017974854,0.0005293210851959884,0.9950987100601196,0.3057122528553009,0.05929579585790634
76,0.9997854232788086,0.9612751007080078,0.0005366106051951647,0.9949590563774109,0.28495651483535767,0.06481804698705673
77,0.999794065952301,0.9628052115440369,0.000520065485034138,0.99498450756073,0.29838860034942627,0.06021955981850624
78,0.999806821346283,0.9650713205337524,0.0004861133056692779,0.9950182437896729,0.2884069085121155,0.0649980902671814
79,0.9998121857643127,0.9659895896911621,0.0004719580465462059,0.9950445890426636,0.2955044209957123,0.06425900012254715
80,0.9998102188110352,0.9656786322593689,0.00047895158058963716,0.9950050711631775,0.29244548082351685,0.06062699109315872
81,0.9998190402984619,0.9673155546188354,0.00045361160300672054,0.9949904680252075,0.2943456172943115,0.06352498382329941
82,0.999821126461029,0.967624306678772,0.0004540561931207776,0.995064914226532,0.3051972985267639,0.06408306956291199
83,0.9998226761817932,0.967964231967926,0.0004470531130209565,0.9950768351554871,0.31237637996673584,0.06042030453681946
84,0.9998282790184021,0.9689483046531677,0.0004340852319728583,0.995018720626831,0.2977045178413391,0.06801080703735352
85,0.9998262524604797,0.9684419631958008,0.0004379756283015013,0.9949944019317627,0.2822178900241852,0.06692635267972946
86,0.9998152256011963,0.9665688872337341,0.00047258465201593935,0.9951410293579102,0.3209260106086731,0.058069758117198944
87,0.99982088804245,0.9676514863967896,0.0004539594519883394,0.9950209856033325,0.29835063219070435,0.06292540580034256
88,0.9998366236686707,0.9704477190971375,0.0004157900402788073,0.9949724674224854,0.28942424058914185,0.06397919356822968
89,0.9998393058776855,0.9708464741706848,0.0004157510702498257,0.9949772953987122,0.2877632975578308,0.06306412816047668
90,0.9998390674591064,0.9707935452461243,0.0004100963706150651,0.9949586987495422,0.2913447320461273,0.06308174133300781
91,0.9998523592948914,0.973222017288208,0.00037645266274921596,0.9950563907623291,0.29963889718055725,0.06514851003885269
92,0.9998546838760376,0.9735645651817322,0.000375143630662933,0.995058000087738,0.30378952622413635,0.0677018016576767
93,0.9998546838760376,0.9735991358757019,0.00037410890217870474,0.995048999786377,0.30089694261550903,0.06785602867603302
94,0.9998481273651123,0.9724580645561218,0.0003909658407792449,0.9950663447380066,0.3022805154323578,0.06516288220882416
95,0.9998595118522644,0.9744635820388794,0.000361957645509392,0.9950736165046692,0.310393363237381,0.06591638922691345
96,0.9998655915260315,0.9755817651748657,0.0003495791170280427,0.9950855374336243,0.3133297860622406,0.07148169726133347
97,0.9998672604560852,0.9758799076080322,0.0003427813062444329,0.9950008988380432,0.2951650619506836,0.06997204571962357
98,0.999863862991333,0.9753802418708801,0.00035054204636253417,0.9951073527336121,0.31399720907211304,0.063931904733181
99,0.9998644590377808,0.9754253625869751,0.0003514992131385952,0.9949990510940552,0.3036210238933563,0.06720586866140366
